,id,name_en,rarity,type,gender,slot_1,slot_2,slot_3,defense_base,defense_max,defense_augment_max,defense_fire,defense_water,defense_thunder,defense_ice,defense_dragon,base_name_en,item1_name,item1_qty,item2_name,item2_qty,item3_name,item3_qty,item4_name,item4_qty,base_name_en,skill1_name,skill1_level,skill2_name,skill2_level
371,362,Rathian Mail β,5,chest,both,1,0,0,46,68,84,2,0,-2,0,-3,Rathian Mail β,Rathian Scale+,4,Rathian Carapace,2.0,Rathian Webbing,2.0,Quality Bone,6.0,Rathian Mail β,Botanist,1.0,Recovery Up,1.0
372,363,Rathian Vambraces β,5,arms,both,1,0,0,46,68,84,2,0,-2,0,-3,Rathian Vambraces β,Rathian Carapace,4,Rathian Scale+,4.0,Rathian Spike+,2.0,Monster Keenbone,4.0,Rathian Vambraces β,Poison Attack,1.0,None,None
373,364,Rathian Coil β,5,waist,both,1,0,0,46,68,84,2,0,-2,0,-3,Rathian Coil β,Rathian Scale+,4,Rathian Carapace,2.0,Inferno Sac,2.0,Monster Broth,2.0,Rathian Coil β,Poison Resistance,1.0,Health Boost,1.0
374,365,Rathian Greaves β,5,legs,both,1,0,0,46,68,84,2,0,-2,0,-3,Rathian Greaves β,Rathian Carapace,6,Rathian Spike+,3.0,Rath Wingtalon,4.0,Rathian Ruby,1.0,Rathian Greaves β,Recovery Up,1.0,None,None
375,366,Rath Heart Helm α,6,head,both,0,0,0,52,72,84,3,0,-3,0,-4,Rath Heart Helm α,Pink Rathian Scale+,4,Pink Rathian Carapace,2.0,Monster Hardbone,3.0,Shamos Scale+,4.0,Rath Heart Helm α,Evade Extender,1.0,Poison Attack,1.0
376,367,Rath Heart Mail α,6,chest,both,0,0,0,52,72,84,3,0,-3,0,-4,Rath Heart Mail α,Pink Rathian Carapace,4,Pink Rathian Scale+,3.0,Rathian Spike+,2.0,Novacrystal,1.0,Rath Heart Mail α,Tool Specialist,2.0,None,None
377,368,Rath Heart Braces α,6,arms,both,0,0,0,52,72,84,3,0,-3,0,-4,Rath Heart Braces α,Pink Rathian Carapace,6,Pink Rathian Scale+,2.0,Rathian Spike+,3.0,Rathian Ruby,1.0,Rath Heart Braces α,Windproof,2.0,None,None
378,369,Rath Heart Coil α,6,waist,both,0,0,0,52,72,84,3,0,-3,0,-4,Rath Heart Coil α,Pink Rathian Carapace,4,Pink Rathian Scale+,3.0,Monster Hardbone,4.0,Rathian Plate,1.0,Rath Heart Coil α,Handicraft,1.0,Poison Resistance,1.0
379,370,Rath Heart Greaves α,6,legs,both,0,0,0,52,72,84,3,0,-3,0,-4,Rath Heart Greaves α,Pink Rathian Scale+,4,Pink Rathian Carapace,2.0,Monster Hardbone,3.0,Shamos Hide+,3.0,Rath Heart Greaves α,Tool Specialist,1.0,Windproof,1.0
380,371,Rath Heart Helm β,6,head,both,2,0,0,52,72,84,3,0,-3,0,-4,Rath Heart Helm β,Pink Rathian Scale+,4,Pink Rathian Carapace,2.0,Monster Hardbone,3.0,Shamos Scale+,4.0,Rath Heart Helm β,Evade Extender,1.0,None,None
381,372,Rath Heart Mail β,6,chest,both,1,1,0,52,72,84,3,0,-3,0,-4,Rath Heart Mail β,Pink Rathian Carapace,4,Pink Rathian Scale+,3.0,Rathian Spike+,2.0,Novacrystal,1.0,Rath Heart Mail β,Tool Specialist,1.0,None,None
382,373,Rath Heart Braces β,6,arms,both,2,0,0,52,72,84,3,0,-3,0,-4,Rath Heart Braces β,Pink Rathian Carapace,6,Pink Rathian Scale+,2.0,Rathian Spike+,3.0,Rathian Ruby,1.0,Rath Heart Braces β,Windproof,1.0,None,None
383,374,Rath Heart Coil β,6,waist,both,1,0,0,52,72,84,3,0,-3,0,-4,Rath Heart Coil β,Pink Rathian Carapace,4,Pink Rathian Scale+,3.0,Monster Hardbone,4.0,Rathian Plate,1.0,Rath Heart Coil β,Handicraft,1.0,None,None
384,375,Rath Heart Greaves β,6,legs,both,2,0,0,52,72,84,3,0,-3,0,-4,Rath Heart Greaves β,Pink Rathian Scale+,4,Pink Rathian Carapace,2.0,Monster Hardbone,3.0,Shamos Hide+,3.0,Rath Heart Greaves β,Tool Specialist,1.0,None,None
385,376,Baan Helm α,6,head,both,0,0,0,46,66,78,0,2,0,-1,-2,Baan Helm α,Radobaan Carapace,6,Radobaan Scale+,4.0,Radobaan Medulla,1.0,Wyvern Gem,1.0,Baan Helm α,Tremor Resistance,2.0,None,None
386,377,Baan Mail α,6,chest,both,0,0,0,46,66,78,0,2,0,-1,-2,Baan Mail α,Radobaan Scale+,4,Radobaan Carapace,3.0,Coma Sac,2.0,Quality Bone,6.0,Baan Mail α,Sleep Attack,1.0,Bleeding Resistance,1.0
387,378,Baan Vambraces α,6,arms,both,0,0,0,46,66,78,0,2,0,-1,-2,Baan Vambraces α,Radobaan Scale+,4,Radobaan Carapace,3.0,Radobaan Oilshell,2.0,Sturdy Bone,8.0,Baan Vambraces α,Sleep Attack,2.0,Guard,1.0
388,379,Baan Coil α,6,waist,both,0,0,0,46,66,78,0,2,0,-1,-2,Baan Coil α,Radobaan Scale+,4,Radobaan Carapace,3.0,Coma Sac,3.0,Wyvern Bonemass,5.0,Baan Coil α,Guard,2.0,None,None
389,380,Baan Greaves α,6,legs,both,0,0,0,46,66,78,0,2,0,-1,-2,Baan Greaves α,Radobaan Carapace,4,Radobaan Scale+,4.0,Radobaan Oilshell,2.0,Wyvern Bonemass,5.0,Baan Greaves α,Bleeding Resistance,2.0,None,None
390,381,Baan Helm β,6,head,both,2,0,0,46,66,78,0,2,0,-1,-2,Baan Helm β,Radobaan Carapace,6,Radobaan Scale+,4.0,Radobaan Medulla,1.0,Wyvern Gem,1.0,Baan Helm β,Tremor Resistance,1.0,None,None
391,382,Baan Mail β,6,chest,both,1,0,0,46,66,78,0,2,0,-1,-2,Baan Mail β,Radobaan Scale+,4,Radobaan Carapace,3.0,Coma Sac,2.0,Quality Bone,6.0,Baan Mail β,Sleep Attack,1.0,None,None
392,383,Baan Vambraces β,6,arms,both,1,0,0,46,66,78,0,2,0,-1,-2,Baan Vambraces β,Radobaan Scale+,4,Radobaan Carapace,3.0,Radobaan Oilshell,2.0,Sturdy Bone,8.0,Baan Vambraces β,Sleep Attack,1.0,Guard,1.0
393,384,Baan Coil β,6,waist,both,2,0,0,46,66,78,0,2,0,-1,-2,Baan Coil β,Radobaan Scale+,4,Radobaan Carapace,3.0,Coma Sac,3.0,Wyvern Bonemass,5.0,Baan Coil β,Guard,1.0,None,None
394,385,Baan Greaves β,6,legs,both,1,0,0,46,66,78,0,2,0,-1,-2,Baan Greaves β,Radobaan Carapace,4,Radobaan Scale+,4.0,Radobaan Oilshell,2.0,Wyvern Bonemass,5.0,Baan Greaves β,Bleeding Resistance,1.0,None,None
395,386,Gastodon Horn α,5,head,both,0,0,0,48,70,86,3,0,0,0,0,Gastodon Horn α,Gastodon Horn,3,Gastodon Carapace,4.0,Kestodon Carapace,3.0,Dragonite Ore,5.0,Gastodon Horn α,Flinch Free,1.0,Blast Resistance,1.0
396,387,Gastodon Horn β,5,head,both,1,0,0,48,70,86,3,0,0,0,0,Gastodon Horn β,Gastodon Horn,3,Gastodon Carapace,4.0,Kestodon Carapace,3.0,Dragonite Ore,5.0,Gastodon Horn β,Flinch Free,1.0,None,None
397,388,Barnos Jacket α,5,chest,both,0,0,0,48,70,86,1,1,0,1,-2,Barnos Jacket α,Barnos Hide+,4,Barnos Talon,2.0,Piercing Claw,3.0,Dragonvein Crystal,3.0,Barnos Jacket α,Heat Guard,1.0,Iron Skin,1.0
398,389,Barnos Jacket β,5,chest,both,1,0,0,48,70,86,1,1,0,1,-2,Barnos Jacket β,Barnos Hide+,4,Barnos Talon,2.0,Piercing Claw,3.0,Dragonvein Crystal,3.0,Barnos Jacket β,Heat Guard,1.0,None,None
399,390,Dodogama Helm α,5,head,both,0,0,0,48,70,86,2,0,-3,0,2,Dodogama Helm α,Dodogama Scale+,4,Dodogama Hide+,2.0,Dodogama Jaw,1.0,Gastodon Horn,3.0,Dodogama Helm α,Blast Resistance,2.0,None,None
400,391,Dodogama Mail α,5,chest,both,0,0,0,48,70,86,2,0,-3,0,2,Dodogama Mail α,Dodogama Hide+,4,Dodogama Tail,1.0,Dodogama Jaw,3.0,Firecell Stone,1.0,Dodogama Mail α,Blast Attack,2.0,None,None
401,392,Dodogama Vambraces α,5,arms,both,0,0,0,48,70,86,2,0,-3,0,2,Dodogama Vambraces α,Dodogama Hide+,4,Dodogama Talon,4.0,Dodogama Scale+,4.0,Fucium Ore,6.0,Dodogama Vambraces α,Bombardier,2.0,None,None
402,393,Dodogama Coil α,5,waist,both,0,0,0,48,70,86,2,0,-3,0,2,Dodogama Coil α,Dodogama Scale+,4,Dodogama Hide+,2.0,Dodogama Jaw,1.0,Gastodon Carapace,5.0,Dodogama Coil α,Artillery,2.0,Blast Resistance,1.0
403,394,Dodogama Greaves α,5,legs,both,0,0,0,48,70,86,2,0,-3,0,2,Dodogama Greaves α,Dodogama Hide+,6,Dodogama Tail,2.0,Dodogama Talon,4.0,Wyvern Gem,1.0,Dodogama Greaves α,Capacity Boost,1.0,Blast Attack,1.0
404,395,Dodogama Helm β,5,head,both,1,0,0,48,70,86,2,0,-3,0,2,Dodogama Helm β,Dodogama Scale+,4,Dodogama Hide+,2.0,Dodogama Jaw,1.0,Gastodon Horn,3.0,Dodogama Helm β,Blast Resistance,1.0,None,None
405,396,Dodogama Mail β,5,chest,both,1,0,0,48,70,86,2,0,-3,0,2,Dodogama Mail β,Dodogama Hide+,4,Dodogama Tail,1.0,Dodogama Jaw,3.0,Firecell Stone,1.0,Dodogama Mail β,Blast Attack,1.0,None,None
406,397,Dodogama Vambraces β,5,arms,both,1,0,0,48,70,86,2,0,-3,0,2,Dodogama Vambraces β,Dodogama Hide+,4,Dodogama Talon,4.0,Dodogama Scale+,4.0,Fucium Ore,6.0,Dodogama Vambraces β,Bombardier,1.0,None,None
407,398,Dodogama Coil β,5,waist,both,1,0,0,48,70,86,2,0,-3,0,2,Dodogama Coil β,Dodogama Scale+,4,Dodogama Hide+,2.0,Dodogama Jaw,1.0,Gastodon Carapace,5.0,Dodogama Coil β,Artillery,2.0,None,None
408,399,Dodogama Greaves β,5,legs,both,1,0,0,48,70,86,2,0,-3,0,2,Dodogama Greaves β,Dodogama Hide+,6,Dodogama Tail,2.0,Dodogama Talon,4.0,Wyvern Gem,1.0,Dodogama Greaves β,Capacity Boost,1.0,None,None
409,400,Zorah Headgear α,6,head,both,0,0,0,44,64,76,4,-3,-1,-2,-3,Zorah Headgear α,Zorah Magdaros Heat Scale,3,Zorah Magdaros Ridge,2.0,Zorah Magdaros Carapace,6.0,Dragonite Ore,8.0,Zorah Headgear α,Handicraft,1.0,Blast Attack,1.0
410,401,Zorah Hide α,6,chest,both,0,0,0,44,64,76,4,-3,-1,-2,-3,Zorah Hide α,Zorah Magdaros Carapace,6,Zorah Magdaros Heat Scale,1.0,Zorah Magdaros Ridge,2.0,Zorah Magdaros Pleura,1.0,Zorah Hide α,Blast Attack,2.0,Windproof,1.0
411,402,Zorah Claws α,6,arms,both,0,0,0,44,64,76,4,-3,-1,-2,-3,Zorah Claws α,Zorah Magdaros Heat Scale,3,Zorah Magdaros Pleura,3.0,Zorah Magdaros Magma,2.0,Dragonite Ore,8.0,Zorah Claws α,Free Elem/Ammo Up,1.0,Bombardier,1.0
412,403,Zorah Spine α,6,waist,both,0,0,0,44,64,76,4,-3,-1,-2,-3,Zorah Spine α,Zorah Magdaros Carapace,8,Zorah Magdaros Heat Scale,1.0,Zorah Magdaros Ridge,3.0,Zorah Magdaros Magma,2.0,Zorah Spine α,Fortify,1.0,Tremor Resistance,1.0
413,404,Zorah Spurs α,6,legs,both,0,0,0,44,64,76,4,-3,-1,-2,-3,Zorah Spurs α,Zorah Magdaros Ridge,3,Zorah Magdaros Carapace,3.0,Zorah Magdaros Magma,3.0,Zorah Magdaros Gem,1.0,Zorah Spurs α,Bombardier,2.0,Earplugs,1.0
414,405,Zorah Headgear β,6,head,both,1,0,0,44,64,76,4,-3,-1,-2,-3,Zorah Headgear β,Zorah Magdaros Heat Scale,3,Zorah Magdaros Ridge,2.0,Zorah Magdaros Carapace,6.0,Dragonite Ore,8.0,Zorah Headgear β,Handicraft,1.0,None,None
415,406,Zorah Hide β,6,chest,both,2,0,0,44,64,76,4,-3,-1,-2,-3,Zorah Hide β,Zorah Magdaros Carapace,6,Zorah Magdaros Heat Scale,1.0,Zorah Magdaros Ridge,2.0,Zorah Magdaros Pleura,1.0,Zorah Hide β,Blast Attack,2.0,None,None
416,407,Zorah Claws β,6,arms,both,1,0,0,44,64,76,4,-3,-1,-2,-3,Zorah Claws β,Zorah Magdaros Heat Scale,3,Zorah Magdaros Pleura,3.0,Zorah Magdaros Magma,2.0,Dragonite Ore,8.0,Zorah Claws β,Free Elem/Ammo Up,1.0,None,None
417,408,Zorah Spine β,6,waist,both,2,0,0,44,64,76,4,-3,-1,-2,-3,Zorah Spine β,Zorah Magdaros Carapace,8,Zorah Magdaros Heat Scale,1.0,Zorah Magdaros Ridge,3.0,Zorah Magdaros Magma,2.0,Zorah Spine β,Fortify,1.0,None,None
418,409,Zorah Spurs β,6,legs,both,2,0,0,44,64,76,4,-3,-1,-2,-3,Zorah Spurs β,Zorah Magdaros Ridge,3,Zorah Magdaros Carapace,3.0,Zorah Magdaros Magma,3.0,Zorah Magdaros Gem,1.0,Zorah Spurs β,Bombardier,2.0,None,None
419,410,High Metal Helm α,6,head,both,0,0,0,50,70,82,0,-1,-2,3,0,High Metal Helm α,Fucium Ore,3,Carbalite Ore,4.0,Dragonvein Crystal,2.0,Barnos Hide+,3.0,High Metal Helm α,Ice Resistance,2.0,Earplugs,1.0
420,411,High Metal Mail α,6,chest,both,0,0,0,50,70,82,0,-1,-2,3,0,High Metal Mail α,Fucium Ore,4,Carbalite Ore,3.0,Dragonvein Crystal,4.0,Barnos Talon,3.0,High Metal Mail α,Earplugs,2.0,Ice Attack,1.0
421,412,High Metal Braces α,6,arms,both,0,0,0,50,70,82,0,-1,-2,3,0,High Metal Braces α,Fucium Ore,4,Carbalite Ore,3.0,Dragonvein Crystal,4.0,Barnos Hide+,4.0,High Metal Braces α,Defense Boost,2.0,Ice Attack,1.0
422,413,High Metal Coil α,6,waist,both,0,0,0,50,70,82,0,-1,-2,3,0,High Metal Coil α,Fucium Ore,3,Carbalite Ore,4.0,Dragonvein Crystal,2.0,Barnos Talon,2.0,High Metal Coil α,Capacity Boost,1.0,Defense Boost,1.0
423,414,High Metal Greaves α,6,legs,both,0,0,0,50,70,82,0,-1,-2,3,0,High Metal Greaves α,Fucium Ore,3,Carbalite Ore,4.0,Dragonvein Crystal,2.0,Barnos Hide+,3.0,High Metal Greaves α,Heavy Artillery,1.0,Ice Resistance,1.0
424,415,High Metal Helm β,6,head,both,2,0,0,50,70,82,0,-1,-2,3,0,High Metal Helm β,Fucium Ore,3,Carbalite Ore,4.0,Dragonvein Crystal,2.0,Barnos Hide+,3.0,High Metal Helm β,Ice Resistance,2.0,None,None
425,416,High Metal Mail β,6,chest,both,2,0,0,50,70,82,0,-1,-2,3,0,High Metal Mail β,Fucium Ore,4,Carbalite Ore,3.0,Dragonvein Crystal,4.0,Barnos Talon,3.0,High Metal Mail β,Earplugs,1.0,Ice Attack,1.0
426,417,High Metal Braces β,6,arms,both,1,0,0,50,70,82,0,-1,-2,3,0,High Metal Braces β,Fucium Ore,4,Carbalite Ore,3.0,Dragonvein Crystal,4.0,Barnos Hide+,4.0,High Metal Braces β,Defense Boost,2.0,None,None
427,418,High Metal Coil β,6,waist,both,1,0,0,50,70,82,0,-1,-2,3,0,High Metal Coil β,Fucium Ore,3,Carbalite Ore,4.0,Dragonvein Crystal,2.0,Barnos Talon,2.0,High Metal Coil β,Capacity Boost,1.0,None,None
428,419,High Metal Greaves β,6,legs,both,1,0,0,50,70,82,0,-1,-2,3,0,High Metal Greaves β,Fucium Ore,3,Carbalite Ore,4.0,Dragonvein Crystal,2.0,Barnos Hide+,3.0,High Metal Greaves β,Heavy Artillery,1.0,None,None
429,420,Ingot Helm α,6,head,both,0,0,0,50,70,82,-2,0,3,-1,0,Ingot Helm α,Fucium Ore,1,Monster Hardbone,2.0,Dragonite Ore,4.0,Gastodon Horn,2.0,Ingot Helm α,Thunder Attack,2.0,None,None
430,421,Ingot Mail α,6,chest,both,0,0,0,50,70,82,-2,0,3,-1,0,Ingot Mail α,Fucium Ore,1,Monster Hardbone,2.0,Dragonite Ore,4.0,Gastodon Carapace,2.0,Ingot Mail α,Thunder Resistance,2.0,None,None
431,422,Ingot Vambraces α,6,arms,both,0,0,0,50,70,82,-2,0,3,-1,0,Ingot Vambraces α,Fucium Ore,1,Monster Hardbone,3.0,Dragonite Ore,4.0,Gastodon Horn,2.0,Ingot Vambraces α,Health Boost,2.0,Thunder Attack,1.0
432,423,Ingot Coil α,6,waist,both,0,0,0,50,70,82,-2,0,3,-1,0,Ingot Coil α,Fucium Ore,1,Monster Hardbone,3.0,Dragonite Ore,4.0,Gastodon Carapace,3.0,Ingot Coil α,Windproof,2.0,None,None
433,424,Ingot Greaves α,6,legs,both,0,0,0,50,70,82,-2,0,3,-1,0,Ingot Greaves α,Fucium Ore,1,Monster Hardbone,2.0,Dragonite Ore,4.0,Gastodon Carapace,2.0,Ingot Greaves α,Defense Boost,2.0,Windproof,1.0
434,425,Ingot Helm β,6,head,both,1,0,0,50,70,82,-2,0,3,-1,0,Ingot Helm β,Fucium Ore,1,Monster Hardbone,2.0,Dragonite Ore,4.0,Gastodon Horn,2.0,Ingot Helm β,Thunder Attack,1.0,None,None
435,426,Ingot Mail β,6,chest,both,1,0,0,50,70,82,-2,0,3,-1,0,Ingot Mail β,Fucium Ore,1,Monster Hardbone,2.0,Dragonite Ore,4.0,Gastodon Carapace,2.0,Ingot Mail β,Thunder Resistance,1.0,None,None
436,427,Ingot Vambraces β,6,arms,both,1,0,0,50,70,82,-2,0,3,-1,0,Ingot Vambraces β,Fucium Ore,1,Monster Hardbone,3.0,Dragonite Ore,4.0,Gastodon Horn,2.0,Ingot Vambraces β,Health Boost,2.0,None,None
437,428,Ingot Coil β,6,waist,both,3,0,0,50,70,82,-2,0,3,-1,0,Ingot Coil β,Fucium Ore,1,Monster Hardbone,3.0,Dragonite Ore,4.0,Gastodon Carapace,3.0,Ingot Coil β,Windproof,1.0,None,None
438,429,Ingot Greaves β,6,legs,both,2,0,0,50,70,82,-2,0,3,-1,0,Ingot Greaves β,Fucium Ore,1,Monster Hardbone,2.0,Dragonite Ore,4.0,Gastodon Carapace,2.0,Ingot Greaves β,Defense Boost,2.0,None,None
439,430,Brigade Lobos α,6,head,both,0,0,0,52,72,84,1,0,2,0,2,Brigade Lobos α,Hunter King Coin,2,Tzitzi Coin,4.0,Gama Coin,3.0,Monster Hardbone,2.0,Brigade Lobos α,Recovery Speed,2.0,Horn Maestro,1.0
440,431,Brigade Suit α,6,chest,both,2,0,0,52,72,84,1,0,2,0,2,Brigade Suit α,Hunter King Coin,3,Tzitzi Coin,4.0,Rathalos Coin,3.0,Monster Hardbone,2.0,Brigade Suit α,Divine Blessing,2.0,None,None
441,432,Brigade Vambraces α,6,arms,both,0,0,0,52,72,84,1,0,2,0,2,Brigade Vambraces α,Hunter King Coin,2,Barroth Coin,4.0,Rathalos Coin,3.0,Monster Hardbone,2.0,Brigade Vambraces α,Heavy Artillery,2.0,Divine Blessing,1.0
442,433,Brigade Coil α,6,waist,both,0,0,0,52,72,84,1,0,2,0,2,Brigade Coil α,Hunter King Coin,2,Barroth Coin,4.0,Gama Coin,3.0,Monster Hardbone,2.0,Brigade Coil α,Geologist,2.0,Recovery Speed,1.0
443,434,Brigade Boots α,6,legs,both,1,0,0,52,72,84,1,0,2,0,2,Brigade Boots α,Hunter King Coin,3,Gama Coin,3.0,Rathalos Coin,3.0,Monster Hardbone,2.0,Brigade Boots α,Scholar,1.0,Geologist,1.0
444,435,Brigade Lobos β,6,head,both,1,0,0,52,72,84,1,0,2,0,2,Brigade Lobos β,Hunter King Coin,2,Tzitzi Coin,4.0,Gama Coin,3.0,Monster Hardbone,2.0,Brigade Lobos β,Recovery Speed,2.0,None,None
445,436,Brigade Suit β,6,chest,both,2,2,0,52,72,84,1,0,2,0,2,Brigade Suit β,Hunter King Coin,3,Tzitzi Coin,4.0,Rathalos Coin,3.0,Monster Hardbone,2.0,Brigade Suit β,Divine Blessing,1.0,None,None
446,437,Brigade Vambraces β,6,arms,both,1,0,0,52,72,84,1,0,2,0,2,Brigade Vambraces β,Hunter King Coin,2,Barroth Coin,4.0,Rathalos Coin,3.0,Monster Hardbone,2.0,Brigade Vambraces β,Heavy Artillery,2.0,None,None
447,438,Brigade Coil β,6,waist,both,1,0,0,52,72,84,1,0,2,0,2,Brigade Coil β,Hunter King Coin,2,Barroth Coin,4.0,Gama Coin,3.0,Monster Hardbone,2.0,Brigade Coil β,Geologist,2.0,None,None
448,439,Brigade Boots β,6,legs,both,3,0,0,52,72,84,1,0,2,0,2,Brigade Boots β,Hunter King Coin,3,Gama Coin,3.0,Rathalos Coin,3.0,Monster Hardbone,2.0,Brigade Boots β,Scholar,1.0,None,None
449,440,Faux Felyne α,6,head,both,0,0,0,56,76,88,2,2,2,2,2,Faux Felyne α,Tailraider Voucher,3,Paolumu Pelt+,3.0,High-quality Pelt,3.0,Firecell Stone,1.0,Faux Felyne α,Palico Rally,3.0,None,None
450,441,Strategist Spectacles α,6,head,both,1,0,0,56,76,88,2,2,2,2,2,Strategist Spectacles α,Firecell Stone,2,Novacrystal,2.0,Fucium Ore,6.0,None,None,Strategist Spectacles α,Critical Eye,2.0,None,None
451,442,Lavasioth Helm α,6,head,both,0,0,0,56,76,88,3,-3,1,-2,2,Lavasioth Helm α,Lavasioth Scale+,4,Lavasioth Carapace,2.0,Lavasioth Fin+,2.0,Monster Hardbone,6.0,Lavasioth Helm α,Fire Attack,2.0,Quick Sheath,1.0
452,443,Lavasioth Mail α,6,chest,both,0,0,0,56,76,88,3,-3,1,-2,2,Lavasioth Mail α,Lavasioth Carapace,4,Lavasioth Fin+,2.0,Lavasioth Scale+,6.0,Fucium Ore,5.0,Lavasioth Mail α,Fire Attack,2.0,Heat Guard,1.0
453,444,Lavasioth Vambraces α,6,arms,both,2,0,0,56,76,88,3,-3,1,-2,2,Lavasioth Vambraces α,Lavasioth Carapace,4,Lavasioth Fang+,4.0,Lavasioth Scale+,6.0,Gajau Scale,6.0,Lavasioth Vambraces α,Affinity Sliding,1.0,Wide-Range,1.0
454,445,Lavasioth Coil α,6,waist,both,0,0,0,56,76,88,3,-3,1,-2,2,Lavasioth Coil α,Lavasioth Scale+,4,Lavasioth Carapace,2.0,Lavasioth Fang+,2.0,Grand Gajau Whisker,4.0,Lavasioth Coil α,Quick Sheath,2.0,Recovery Up,1.0
455,446,Lavasioth Greaves α,6,legs,both,1,0,0,56,76,88,3,-3,1,-2,2,Lavasioth Greaves α,Lavasioth Carapace,6,Lavasioth Fang+,2.0,Lavasioth Fin+,4.0,Firecell Stone,1.0,Lavasioth Greaves α,Spread/Power Shots,1.0,Fire Attack,1.0
456,447,Lavasioth Helm β,6,head,both,1,1,0,56,76,88,3,-3,1,-2,2,Lavasioth Helm β,Lavasioth Scale+,4,Lavasioth Carapace,2.0,Lavasioth Fin+,2.0,Monster Hardbone,6.0,Lavasioth Helm β,Fire Attack,1.0,Quick Sheath,1.0
457,448,Lavasioth Mail β,6,chest,both,1,1,0,56,76,88,3,-3,1,-2,2,Lavasioth Mail β,Lavasioth Carapace,4,Lavasioth Fin+,2.0,Lavasioth Scale+,6.0,Fucium Ore,5.0,Lavasioth Mail β,Fire Attack,2.0,None,None
458,449,Lavasioth Vambraces β,6,arms,both,3,0,0,56,76,88,3,-3,1,-2,2,Lavasioth Vambraces β,Lavasioth Carapace,4,Lavasioth Fang+,4.0,Lavasioth Scale+,6.0,Gajau Scale,6.0,Lavasioth Vambraces β,Affinity Sliding,1.0,None,None
459,450,Lavasioth Coil β,6,waist,both,1,0,0,56,76,88,3,-3,1,-2,2,Lavasioth Coil β,Lavasioth Scale+,4,Lavasioth Carapace,2.0,Lavasioth Fang+,2.0,Grand Gajau Whisker,4.0,Lavasioth Coil β,Quick Sheath,2.0,None,None
460,451,Lavasioth Greaves β,6,legs,both,2,0,0,56,76,88,3,-3,1,-2,2,Lavasioth Greaves β,Lavasioth Carapace,6,Lavasioth Fang+,2.0,Lavasioth Fin+,4.0,Firecell Stone,1.0,Lavasioth Greaves β,Spread/Power Shots,1.0,None,None
461,452,Legiana Helm α,6,head,both,0,0,0,54,74,86,-1,2,-3,3,0,Legiana Helm α,Legiana Scale+,4,Legiana Hide+,2.0,Freezer Sac,2.0,Tzitzi-Ya-Ku Scale+,2.0,Legiana Helm α,Divine Blessing,2.0,Ice Attack,1.0
462,453,Legiana Mail α,6,chest,both,0,0,0,54,74,86,-1,2,-3,3,0,Legiana Mail α,Legiana Hide+,6,Legiana Claw+,3.0,Legiana Wing,3.0,Legiana Gem,1.0,Legiana Mail α,Evade Window,2.0,Divine Blessing,1.0
463,454,Legiana Vambraces α,6,arms,both,0,0,0,54,74,86,-1,2,-3,3,0,Legiana Vambraces α,Legiana Hide+,4,Legiana Scale+,4.0,Legiana Tail Webbing,3.0,Novacrystal,1.0,Legiana Vambraces α,Airborne,1.0,Evade Window,1.0
464,455,Legiana Coil α,6,waist,both,0,0,0,54,74,86,-1,2,-3,3,0,Legiana Coil α,Legiana Hide+,4,Legiana Scale+,4.0,Freezer Sac,2.0,Legiana Plate,1.0,Legiana Coil α,Ice Attack,2.0,Windproof,1.0
465,456,Legiana Greaves α,6,legs,both,0,0,0,54,74,86,-1,2,-3,3,0,Legiana Greaves α,Legiana Scale+,4,Legiana Hide+,2.0,Legiana Wing,2.0,Tzitzi-Ya-Ku Hide+,2.0,Legiana Greaves α,Ice Resistance,2.0,Critical Draw,1.0
466,457,Legiana Helm β,6,head,both,1,0,0,54,74,86,-1,2,-3,3,0,Legiana Helm β,Legiana Scale+,4,Legiana Hide+,2.0,Freezer Sac,2.0,Tzitzi-Ya-Ku Scale+,2.0,Legiana Helm β,Divine Blessing,2.0,None,None
467,458,Legiana Mail β,6,chest,both,1,0,0,54,74,86,-1,2,-3,3,0,Legiana Mail β,Legiana Hide+,6,Legiana Claw+,3.0,Legiana Wing,3.0,Legiana Gem,1.0,Legiana Mail β,Evade Window,2.0,None,None
468,459,Legiana Vambraces β,6,arms,both,3,0,0,54,74,86,-1,2,-3,3,0,Legiana Vambraces β,Legiana Hide+,4,Legiana Scale+,4.0,Legiana Tail Webbing,3.0,Novacrystal,1.0,Legiana Vambraces β,Airborne,1.0,None,None
469,460,Legiana Coil β,6,waist,both,2,0,0,54,74,86,-1,2,-3,3,0,Legiana Coil β,Legiana Hide+,4,Legiana Scale+,4.0,Freezer Sac,2.0,Legiana Plate,1.0,Legiana Coil β,Ice Attack,2.0,None,None
470,461,Legiana Greaves β,6,legs,both,3,0,0,54,74,86,-1,2,-3,3,0,Legiana Greaves β,Legiana Scale+,4,Legiana Hide+,2.0,Legiana Wing,2.0,Tzitzi-Ya-Ku Hide+,2.0,Legiana Greaves β,Ice Resistance,2.0,None,None
471,462,Odogaron Helm α,6,head,both,0,0,0,54,74,86,2,2,-2,-3,0,Odogaron Helm α,Odogaron Scale+,4,Odogaron Sinew+,2.0,Odogaron Claw+,2.0,Warped Bone,3.0,Odogaron Helm α,Bleeding Resistance,2.0,Critical Eye,1.0
